Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,
7780,11/21/2022 05:00:00,424031,4,580,E,ML,0.395,343,100,749,0.0433,71.1,1.2,1.2,1.2,1.2,1.2,1.3,307,0.0169,71.9,432,0.0298,72.3,10,0.0832,3
7781,11/21/2022 06:00:00,424031,4,580,E,ML,0.395,357,100,1050,0.0213,72.4,0,0,0,0,0,0,463,0.025,72.5,587,0.0389,72.3,0,0,3
7782,11/21/2022 07:00:00,424031,4,580,E,ML,0.395,359,100,1223,0.0248,72.5,0,0,0,0,0,0,561,0.03,74.6,662,0.0444,70.7,0,0,3
7783,11/21/2022 08:00:00,424031,4,580,E,ML,0.395,353,100,2028,0.0895,57,5.5,6.1,6.5,6.8,7.1,7.4,566,0.0322,72.3,735,0.0538,68.8,727,0.1825,24.2
7784,11/21/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,1789,0.042,69.3,0,0,0,0,0,0,704,0.0397,72.7,828,0.0635,67.7,257,0.0227,64.7
7785,11/21/2022 10:00:00,424031,4,580,E,ML,0.395,360,100,1887,0.0442,64.1,0,0,0,0,0,0.3,760,0.0444,71.4,934,0.0713,58.3,193,0.0168,62.4
7786,11/21/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,1995,0.0477,63.3,0,0,0,0,0,0.3,765,0.0444,71.8,992,0.0771,57.1,238,0.0216,61.4
7787,11/21/2022 12:00:00,424031,4,580,E,ML,0.395,360,100,2065,0.0474,64.6,0,0,0,0,0,0.3,793,0.0445,74,997,0.0753,58.2,275,0.0225,60
7788,11/21/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2463,0.0553,63.7,0,0,0,0,0,0.1,1045,0.0606,67.3,1074,0.0791,60.5,344,0.0263,62.1
7789,11/21/2022 14:00:00,424031,4,580,E,ML,0.395,355,100,2944,0.0661,63.3,0,0,0,0,0,0.3,1190,0.0677,67.5,1067,0.0749,62.2,687,0.0557,57.5
7790,11/21/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3820,0.0851,63.3,0,0,0,0,0,0.5,1503,0.0876,66.4,1282,0.0862,65.6,1035,0.0814,55.9
7791,11/21/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,4051,0.089,63.8,0,0,0,0,0,0.3,1596,0.0943,65.3,1340,0.0878,67.3,1115,0.0847,57.5
7792,11/21/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,3999,0.093,60.6,0,0,0,0,0,0.5,1528,0.0959,61.7,1306,0.0927,62.6,1165,0.0905,56.9
7793,11/21/2022 18:00:00,424031,4,580,E,ML,0.395,357,100,3257,0.0761,62.2,0,0,0,0,0,0.3,1273,0.0785,65.3,1069,0.0756,62.5,915,0.0741,57.5
7794,11/21/2022 19:00:00,424031,4,580,E,ML,0.395,359,100,1633,0.0378,68.6,0,0,0,0,0,0.2,376,0.0213,72.7,737,0.0488,74.5,520,0.0433,56.8
7795,11/21/2022 20:00:00,424031,4,580,E,ML,0.395,360,100,,0.0321,64.6,0,0,0,0.1,0.4,0.7,209,0.0119,72.1,622,0.0403,73.5,447,0.0443,48.6
7796,11/21/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,1472,0.0371,62.3,0,0,0.1,0.3,0.5,0.8,129,0.0071,72.2,387,0.024,73.6,956,0.0802,55.3
7797,11/21/2022 22:00:00,424031,4,580,E,ML,0.395,359,100,784,0.0294,49,0.3,0.8,1.3,1.7,2,2.3,84,0.0048,71.8,259,0.017,72.1,441,0.0663,33.8
7798,11/21/2022 23:00:00,424031,4,580,E,ML,0.395,360,100,663,0.0308,42.9,0.8,1.4,1.9,2.3,2.6,2.9,39,0.0022,71.9,191,0.0122,71.2,433,0.0779,29.9
7799,11/22/2022 00:00:00,424031,4,580,E,ML,0.395,360,100,1059,0.0661,58.1,0,0,0,0,0,0.4,21,0.0012,71.9,116,0.0084,70.5,922,0.1888,56.3
7800,11/22/2022 01:00:00,424031,4,580,E,ML,0.395,360,100,1165,0.0804,55.6,0,0,0,0,0.1,0.7,12,0.0007,72,73,0.0074,69.1,1080,0.2331,54.5
7801,11/22/2022 02:00:00,424031,4,580,E,ML,0.395,357,100,,0.0815,46.5,0,0,0.3,1.1,1.8,2.5,14,0.0007,72,85,0.0081,69.9,1072,0.2358,44.4
7802,11/22/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,2273,0.2281,33.7,3.9,6.5,8.7,10.6,12.1,13.4,32,0.0019,71.9,126,0.0113,70.1,2115,0.6711,30.6
7803,11/22/2022 04:00:00,424031,4,580,E,ML,0.395,360,100,2122,0.3057,27.8,17.5,20,21.9,23.4,24.7,25.7,113,0.0063,72,259,0.0204,73.2,1750,0.8906,18.6
7804,11/22/2022 05:00:00,424031,4,580,E,ML,0.395,336,100,1179,0.1806,46.2,8,8.6,9,9.4,9.7,9.9,314,0.0173,72,446,0.033,69.7,419,0.4917,13
7805,11/22/2022 06:00:00,424031,4,580,E,ML,0.395,356,100,1086,0.0224,72.5,0,0,0,0,0,0,521,0.0287,71.8,565,0.0385,73.1,0,0,3.2
7806,11/22/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,1790,0.0892,44.9,16.7,17.5,18.1,18.6,19,19.3,588,0.0319,74.4,662,0.0453,70,540,0.1904,9.3
7807,11/22/2022 08:00:00,424031,4,580,E,ML,0.395,353,100,2454,0.0857,51.3,6.1,6.9,7.7,8.3,9,9.6,589,0.0328,73.5,712,0.054,65.6,1153,0.1702,26.4
7808,11/22/2022 09:00:00,424031,4,580,E,ML,0.395,358,100,,0.0381,66.7,0,0,0,0,0,0.1,667,0.0373,74.7,807,0.0593,60.5,207,0.0177,64.7
7809,11/22/2022 10:00:00,424031,4,580,E,ML,0.395,356,100,1928,0.0451,64.5,0,0,0,0,0,0.2,810,0.0473,72.1,892,0.0688,57.9,226,0.0192,63.1
7810,11/22/2022 11:00:00,424031,4,580,E,ML,0.395,358,100,2095,0.0487,64.6,0,0,0,0,0,0.3,856,0.0489,73.4,1000,0.0767,58,239,0.0206,60
7811,11/22/2022 12:00:00,424031,4,580,E,ML,0.395,360,100,2225,0.0503,65.1,0,0,0,0,0,0.2,874,0.0489,73.6,1021,0.076,58.8,330,0.0261,61.8
7812,11/22/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2536,0.0551,66.6,0,0,0,0,0,0,1013,0.0567,73,1128,0.0794,62.5,395,0.0293,61.6
7813,11/22/2022 14:00:00,424031,4,580,E,ML,0.395,357,100,3184,0.0697,65,0,0,0,0,0,0.2,1279,0.0731,68.8,1152,0.0785,64.8,753,0.0576,58.5
7814,11/22/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3820,0.0834,64.6,0,0,0,0,0,0.1,1490,0.086,67.5,1258,0.0848,65.5,1072,0.0793,59.6
7815,11/22/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,4207,0.091,65.3,0,0,0,0,0,0,1627,0.096,66.5,1360,0.0893,67.3,1220,0.0876,61.3
7816,11/22/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,4058,0.0921,62.3,0,0,0,0,0,0.1,1530,0.096,62.4,1303,0.0897,64.1,1225,0.0905,60.1
7817,11/22/2022 18:00:00,424031,4,580,E,ML,0.395,357,100,3313,0.0766,61,0,0,0,0,0,0.3,1268,0.079,62.3,1078,0.077,61.9,967,0.074,58
7818,11/22/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,2013,0.045,65.7,0,0,0,0,0,0,949,0.0585,66.1,740,0.0509,67.1,324,0.0255,60.8
7819,11/22/2022 20:00:00,424031,4,580,E,ML,0.395,360,100,1260,0.0282,65.3,0,0,0,0,0,0,611,0.0363,68.3,496,0.0362,62.3,153,0.012,62.4
7820,11/22/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,1016,0.0221,66.7,0,0,0,0,0,0,486,0.0293,68.1,381,0.0266,66,149,0.0105,63.2
7821,11/22/2022 22:00:00,424031,4,580,E,ML,0.395,360,100,740,0.0166,67.2,0,0,0,0,0,0,323,0.0185,70.4,319,0.0234,65.1,98,0.0078,63.2
7822,11/22/2022 23:00:00,424031,4,580,E,ML,0.395,358,100,425,0.0106,67.7,0,0,0,0,0,0,178,0.0101,71.7,204,0.0177,65.3,43,0.004,62.5
7823,11/23/2022 00:00:00,424031,4,580,E,ML,0.395,359,100,270,0.0061,69.5,0,0,0,0,0,0,100,0.0055,71.8,145,0.0109,69,25,0.0017,62.8
7824,11/23/2022 01:00:00,424031,4,580,E,ML,0.395,359,100,213,0.0056,69.3,0,0,0,0,0,0,78,0.0049,71.5,121,0.0104,68.7,14,0.0014,62.5
7825,11/23/2022 02:00:00,424031,4,580,E,ML,0.395,357,100,272,0.007,69.4,0,0,0,0,0,0,52,0.0035,71.7,95,0.0088,69.4,125,0.0087,68.3
7826,11/23/2022 03:00:00,424031,4,580,E,ML,0.395,358,100,2098,0.0469,72.4,0,0,0,0,0,0,109,0.0066,72,137,0.0127,69.2,1852,0.1215,72.7
7827,11/23/2022 04:00:00,424031,4,580,E,ML,0.395,360,100,2189,0.0558,71.8,0,0,0,0,0,0,196,0.0107,72.1,248,0.022,65.5,1745,0.1347,72.7
7828,11/23/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,1088,0.0326,69.8,0,0,0,0,0,0,389,0.0213,71.8,354,0.0266,65,345,0.0499,72.5
7829,11/23/2022 06:00:00,424031,4,580,E,ML,0.395,357,100,,0.0448,57.5,0.8,1.3,1.7,2.1,2.4,2.6,562,0.0309,71.9,457,0.0338,66.1,431,0.0698,31.1
7830,11/23/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,1787,0.0549,56.8,1.7,2.3,2.9,3.3,3.6,3.9,714,0.04,71,606,0.0425,65.6,467,0.0823,26.5
7831,11/23/2022 08:00:00,424031,4,580,E,ML,0.395,354,100,,0.0467,57.4,0.8,1,1.3,1.6,1.9,2.2,630,0.0364,69.1,628,0.0482,60.7,484,0.0555,36.1
7832,11/23/2022 09:00:00,424031,4,580,E,ML,0.395,359,100,1750,0.0394,65.4,0,0,0,0,0,0.1,827,0.0459,71.8,746,0.0561,58.8,177,0.0163,63
7833,11/23/2022 10:00:00,424031,4,580,E,ML,0.395,356,100,2046,0.0489,60.9,0,0,0,0,0.1,0.5,976,0.0599,65.3,859,0.0688,55.4,211,0.0179,62.3
7834,11/23/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,2251,0.0496,64.7,0,0,0,0,0,0.1,1096,0.0644,68.6,932,0.0681,60,223,0.0163,64.8
7835,11/23/2022 12:00:00,424031,4,580,E,ML,0.395,360,100,2459,0.0544,65.4,0,0,0,0,0,0.1,1153,0.0663,71.5,993,0.0731,59.5,313,0.0238,61.7
7836,11/23/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,,0.0649,64.8,0,0,0,0,0,0,1379,0.0801,67.4,1107,0.0797,61,504,0.0351,65.6
7837,11/23/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,3654,0.0797,64.6,0,0,0,0,0,0.1,1391,0.0809,67.3,1252,0.0839,65.1,1011,0.0743,60.2
7838,11/23/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3666,0.078,66,0,0,0,0,0,0,1399,0.0801,68.2,1214,0.079,67.6,1053,0.0749,61.3
7839,11/23/2022 16:00:00,424031,4,580,E,ML,0.395,359,100,3763,0.0787,66.9,0,0,0,0,0,0,1422,0.0819,67.8,1255,0.0807,68.2,1086,0.0736,64.1
7840,11/23/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,3755,0.0847,62.4,0,0,0,0,0,0.2,1439,0.0892,63.5,1182,0.0813,64.3,1134,0.0835,58.9
7841,11/23/2022 18:00:00,424031,4,580,E,ML,0.395,357,100,2822,0.0635,61.8,0,0,0,0,0,0.3,1095,0.066,64.3,998,0.0701,62.7,729,0.0545,56.9
7842,11/23/2022 19:00:00,424031,4,580,E,ML,0.395,359,100,1824,0.0387,68,0,0,0,0,0,0,818,0.0478,70.4,708,0.0479,65.7,298,0.0202,66.9
7843,11/23/2022 20:00:00,424031,4,580,E,ML,0.395,359,100,1428,0.0301,67.6,0,0,0,0,0,0,615,0.0349,70.6,644,0.0435,65.4,169,0.0119,64.3
7844,11/23/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,996,0.0212,67.6,0,0,0,0,0,0,424,0.0235,71.1,465,0.0322,65.4,107,0.0079,63.5
7845,11/23/2022 22:00:00,424031,4,580,E,ML,0.395,357,100,849,0.018,68.7,0,0,0,0,0,0,331,0.0183,71.2,412,0.0275,67.9,106,0.0082,63.4
7846,11/23/2022 23:00:00,424031,4,580,E,ML,0.395,357,100,558,0.0117,69.5,0,0,0,0,0,0,208,0.0111,72,293,0.0195,69.1,57,0.0046,62.6
7847,11/24/2022 00:00:00,424031,4,580,E,ML,0.395,359,100,302,0.0069,69.2,0,0,0,0,0,0,83,0.0045,71.9,185,0.0131,69.2,34,0.0031,62.5
7848,11/24/2022 01:00:00,424031,4,580,E,ML,0.395,358,100,485,0.0104,71,0,0,0,0,0,0,70,0.0037,71.9,166,0.0122,70.2,249,0.0153,71.1
7849,11/24/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,1900,0.0468,72.5,0,0,0,0,0,0,57,0.0032,72,150,0.0116,70.1,1693,0.1255,72.7
7850,11/24/2022 03:00:00,424031,4,580,E,ML,0.395,359,100,995,0.0188,72.3,0,0,0,0,0,0,59,0.0031,72.1,131,0.0102,69.7,805,0.0431,72.7
7851,11/24/2022 04:00:00,424031,4,580,E,ML,0.395,358,100,763,0.0154,72,0,0,0,0,0,0,108,0.0057,71.9,188,0.0134,70.2,467,0.027,72.7
7852,11/24/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,1066,0.0201,72.1,0,0,0,0,0,0,118,0.0061,72.1,199,0.0129,69.9,749,0.0414,72.7
7853,11/24/2022 06:00:00,424031,4,580,E,ML,0.395,357,100,2727,0.0607,55.5,0,0,0,0.2,1.2,2.3,193,0.0102,72,293,0.0181,70.3,2241,0.1537,52.1
7854,11/24/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,2583,0.058,54.3,0,0,0,0.5,1.8,2.9,278,0.0143,72.5,368,0.0228,70.6,1937,0.1369,48.8
7855,11/24/2022 08:00:00,424031,4,580,E,ML,0.395,352,100,831,0.0162,72.9,0,0,0,0,0,0,350,0.0186,72.7,414,0.0249,74.7,67,0.005,61.8
7856,11/24/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,1160,0.0228,70,0,0,0,0,0,0,544,0.0292,73.4,542,0.0345,67.3,74,0.0047,63.6
7857,11/24/2022 10:00:00,424031,4,580,E,ML,0.395,357,100,1696,0.0329,71.2,0,0,0,0,0,0,783,0.0423,75.2,764,0.0465,68.5,149,0.0099,63.9
7858,11/24/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,2075,0.0405,71,0,0,0,0,0,0,981,0.0541,74.1,899,0.0548,68.9,195,0.0125,65.1
7859,11/24/2022 12:00:00,424031,4,580,E,ML,0.395,360,100,2376,0.0461,71.2,0,0,0,0,0,0,1203,0.0662,74.6,968,0.0595,68.3,205,0.0125,65.1
7860,11/24/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2927,0.0577,66.8,0,0,0,0,0,0,1457,0.0834,65.6,1191,0.0728,68.5,279,0.017,65.7
7861,11/24/2022 14:00:00,424031,4,580,E,ML,0.395,357,100,,0.0696,64.5,0,0,0,0,0,0.4,1451,0.0826,65,1298,0.0789,68.8,752,0.0473,56.3
7862,11/24/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,2750,0.054,65.6,0,0,0,0,0,0.3,1110,0.0614,66.9,1057,0.064,69.3,583,0.0368,56.3
7863,11/24/2022 16:00:00,424031,4,580,E,ML,0.395,359,100,2253,0.0442,66.5,0,0,0,0,0,0.1,865,0.0476,67.6,943,0.0565,69.9,445,0.0283,57.2
7864,11/24/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,2027,0.0408,65.2,0,0,0,0,0,0,753,0.0435,65.1,886,0.0546,68,388,0.0243,59
7865,11/24/2022 18:00:00,424031,4,580,E,ML,0.395,357,100,1951,0.0396,69,0,0,0,0,0,0,762,0.044,72.2,847,0.0533,66.6,342,0.0216,67.5
7866,11/24/2022 19:00:00,424031,4,580,E,ML,0.395,359,100,2058,0.0415,68.9,0,0,0,0,0,0,991,0.0582,71.1,890,0.0554,67.3,177,0.011,64.7
7867,11/24/2022 20:00:00,424031,4,580,E,ML,0.395,360,100,2332,0.0481,70.4,0,0,0,0,0,0,1144,0.0687,68.8,989,0.0628,73.8,199,0.0128,62.7
7868,11/24/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,2154,0.0437,70.7,0,0,0,0,0,0,1038,0.0608,68.1,952,0.0592,74.9,164,0.0112,62.2
7869,11/24/2022 22:00:00,424031,4,580,E,ML,0.395,357,100,1293,0.0257,72.7,0,0,0,0,0,0,566,0.0321,70.8,607,0.0367,76.4,120,0.0082,62.4
7870,11/24/2022 23:00:00,424031,4,580,E,ML,0.395,360,100,675,0.0135,72.9,0,0,0,0,0,0,263,0.0146,72.2,353,0.0215,75.2,59,0.0043,62.4
7871,11/25/2022 00:00:00,424031,4,580,E,ML,0.395,360,100,362,0.0074,71.1,0,0,0,0,0,0,111,0.0059,72.1,217,0.014,71.7,34,0.0023,64.1
7872,11/25/2022 01:00:00,424031,4,580,E,ML,0.395,360,100,212,0.0045,71,0,0,0,0,0,0,55,0.003,71.9,139,0.0092,71.4,18,0.0012,64.8
7873,11/25/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,1013,0.0253,72.4,0,0,0,0,0,0,45,0.0026,72,127,0.0091,71.3,841,0.0643,72.6
7874,11/25/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,393,0.0134,72,0,0,0,0,0,0,53,0.0029,72,109,0.0079,70.5,231,0.0294,72.7
7875,11/25/2022 04:00:00,424031,4,580,E,ML,0.395,360,100,1051,0.0287,72.2,0,0,0,0,0,0,70,0.0039,71.9,154,0.0114,70,827,0.0708,72.7
7876,11/25/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,518,0.0106,71.6,0,0,0,0,0,0,126,0.0068,71.9,222,0.015,70.5,170,0.0098,72.7
7877,11/25/2022 06:00:00,424031,4,580,E,ML,0.395,358,100,1747,0.0374,72.2,0,0,0,0,0,0,228,0.0122,72.1,277,0.0187,70.2,1242,0.0814,72.7
7878,11/25/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,1051,0.0298,71.8,0,0,0,0,0,0,336,0.0178,72.4,400,0.0269,70.6,315,0.0448,72.7
7879,11/25/2022 08:00:00,424031,4,580,E,ML,0.395,352,100,1398,0.0342,72.9,0,0,0,0,0,0,387,0.0203,72.8,497,0.0304,76.6,514,0.0518,69.1
7880,11/25/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,1494,0.0312,68.1,0,0,0,0,0,0,695,0.0393,71.4,684,0.0457,65.4,115,0.0085,63.6
7881,11/25/2022 10:00:00,424031,4,580,E,ML,0.395,355,100,2023,0.0408,69.3,0,0,0,0,0,0,970,0.0533,73.5,897,0.0582,65.9,156,0.0109,63.2
7882,11/25/2022 11:00:00,424031,4,580,E,ML,0.395,359,100,2198,0.0446,66.4,0,0,0,0,0,0,1080,0.0606,67.9,924,0.0603,65.3,194,0.0128,63.5
7883,11/25/2022 12:00:00,424031,4,580,E,ML,0.395,360,100,2289,0.0454,67.4,0,0,0,0,0,0,1099,0.0613,67.7,969,0.0606,68.1,221,0.0143,63.5
7884,11/25/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2410,0.0476,67.7,0,0,0,0,0,0,1146,0.0639,67.7,1025,0.0639,68.4,239,0.0148,64.5
7885,11/25/2022 14:00:00,424031,4,580,E,ML,0.395,357,100,,0.0545,67.5,0,0,0,0,0,0.1,1151,0.0633,68.8,1084,0.0659,70.4,536,0.0342,58.8
7886,11/25/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,2803,0.0559,66.3,0,0,0,0,0,0.3,1109,0.0615,68.3,1111,0.0672,70.2,583,0.039,55.2
7887,11/25/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,3058,0.0615,65.1,0,0,0,0,0,0.3,1225,0.0699,66.2,1184,0.073,68.7,649,0.0417,56.5
7888,11/25/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,3092,0.0658,61.7,0,0,0,0,0,0.4,1230,0.0748,62.5,1166,0.0769,64.5,696,0.0457,55.7
7889,11/25/2022 18:00:00,424031,4,580,E,ML,0.395,359,100,2468,0.0524,64,0,0,0,0,0,0,1000,0.059,63.6,1002,0.0659,64.3,466,0.0322,64.1
7890,11/25/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,1743,0.0358,65.5,0,0,0,0,0,0,798,0.046,65.7,731,0.0466,65.9,214,0.0147,63.6
7891,11/25/2022 20:00:00,424031,4,580,E,ML,0.395,360,100,1483,0.0307,69.8,0,0,0,0,0,0,660,0.0376,70.8,667,0.0438,70.2,156,0.0105,63
7892,11/25/2022 21:00:00,424031,4,580,E,ML,0.395,358,100,1082,0.021,72.4,0,0,0,0,0,0,441,0.0239,73.2,542,0.033,73.5,99,0.0062,63.1
7893,11/25/2022 22:00:00,424031,4,580,E,ML,0.395,360,100,946,0.0193,69.7,0,0,0,0,0,0,388,0.0213,71.3,472,0.0301,69.6,86,0.0063,62.4
7894,11/25/2022 23:00:00,424031,4,580,E,ML,0.395,357,100,569,0.0116,70,0,0,0,0,0,0,191,0.0102,71.9,325,0.0202,70.1,53,0.0046,62.4
7895,11/26/2022 00:00:00,424031,4,580,E,ML,0.395,356,100,378,0.0082,70,0,0,0,0,0,0,127,0.0069,71.9,216,0.0148,69.6,35,0.0029,65.5
7896,11/26/2022 01:00:00,424031,4,580,E,ML,0.395,359,100,280,0.0065,69.8,0,0,0,0,0,0,74,0.0041,71.9,184,0.0136,69.4,22,0.0017,66.8
7897,11/26/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,312,0.0068,71.1,0,0,0,0,0,0,81,0.0047,71.6,159,0.0114,70.8,72,0.0044,71.2
7898,11/26/2022 03:00:00,424031,4,580,E,ML,0.395,359,100,2128,0.0486,72.5,0,0,0,0,0,0,67,0.0038,71.8,156,0.0111,69.9,1905,0.131,72.7
7899,11/26/2022 04:00:00,424031,4,580,E,ML,0.395,360,100,1034,0.0341,72.2,0,0,0,0,0,0,97,0.0054,71.9,175,0.0114,70.4,762,0.0856,72.7
7900,11/26/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,794,0.0347,71.9,0,0,0,0,0,0,139,0.0075,71.9,212,0.0134,70.3,443,0.0832,72.7
7901,11/26/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,1360,0.0613,43.4,4.1,5.2,6,6.6,7.2,7.7,243,0.0132,71.7,318,0.0208,69.9,799,0.1498,24.4
7902,11/26/2022 07:00:00,424031,4,580,E,ML,0.395,358,100,1777,0.0767,43.5,7.1,8.4,9.5,10.3,11,11.6,374,0.0196,72.8,439,0.0275,71.3,964,0.1831,21.2
7903,11/26/2022 08:00:00,424031,4,580,E,ML,0.395,354,100,,0.0379,60.2,1.2,1.6,1.9,2.2,2.4,2.7,526,0.0281,72.8,571,0.0371,70.1,379,0.0486,29
7904,11/26/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,,0.0326,70.4,0,0,0,0,0,0,772,0.0427,71.2,743,0.0478,70.6,112,0.0074,62.7
7905,11/26/2022 10:00:00,424031,4,580,E,ML,0.395,356,100,2099,0.0422,68.3,0,0,0,0,0,0,1019,0.0563,71.3,928,0.0603,66,152,0.0101,62.9
7906,11/26/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,2311,0.0459,67.2,0,0,0,0,0,0,1137,0.0631,68.4,998,0.0633,66.4,176,0.0113,63
7907,11/26/2022 12:00:00,424031,4,580,E,ML,0.395,359,100,2284,0.0455,67,0,0,0,0,0,0,1109,0.0611,68.5,975,0.0623,66.3,200,0.0132,62.5
7908,11/26/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2574,0.0508,67.3,0,0,0,0,0,0,1251,0.0692,68.2,1118,0.0705,67.1,205,0.0125,63.2
7909,11/26/2022 14:00:00,424031,4,580,E,ML,0.395,357,100,2909,0.0565,69,0,0,0,0,0,0,1219,0.067,68.4,1169,0.0695,70.4,521,0.033,67.2
7910,11/26/2022 15:00:00,424031,4,580,E,ML,0.395,359,100,,0.0619,67.2,0,0,0,0,0,0,1288,0.072,67.7,1192,0.0738,67.4,622,0.04,65.7
7911,11/26/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,3323,0.0671,65.1,0,0,0,0,0,0,1369,0.0797,65,1290,0.0798,67.1,664,0.0419,61.1
7912,11/26/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,3322,0.0716,63.1,0,0,0,0,0,0,1358,0.0829,62.2,1269,0.0847,62.6,695,0.0471,65.5
7913,11/26/2022 18:00:00,424031,4,580,E,ML,0.395,357,100,2766,0.0581,64.2,0,0,0,0,0,0,1104,0.0656,63.2,1120,0.0727,63.5,542,0.0361,67.7
7914,11/26/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,1893,0.0397,68.4,0,0,0,0,0,0,849,0.0498,70.1,802,0.0524,68,242,0.0169,63.3
7915,11/26/2022 20:00:00,424031,4,580,E,ML,0.395,360,100,1586,0.0323,69.3,0,0,0,0,0,0,730,0.0417,71.3,700,0.0447,68.6,156,0.0106,62.8
7916,11/26/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,1318,0.0265,70.3,0,0,0,0,0,0,582,0.0324,71.5,590,0.037,70,146,0.0101,66.7
7917,11/26/2022 22:00:00,424031,4,580,E,ML,0.395,357,100,1048,0.0206,71,0,0,0,0,0,0,425,0.0234,71.8,527,0.0319,71.3,96,0.0066,66.2
7918,11/26/2022 23:00:00,424031,4,580,E,ML,0.395,360,100,689,0.0136,70,0,0,0,0,0,0,248,0.0134,71.8,361,0.022,70.2,80,0.0055,63.4
7919,11/27/2022 00:00:00,424031,4,580,E,ML,0.395,360,100,423,0.0087,69.5,0,0,0,0,0,0,148,0.0079,71.8,237,0.0153,69.1,38,0.0029,62.9
7920,11/27/2022 01:00:00,424031,4,580,E,ML,0.395,359,100,268,0.0053,69.1,0,0,0,0,0,0,64,0.0035,71.9,157,0.0096,69.6,47,0.0027,63.7
7921,11/27/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,1472,0.0347,61.7,0,0,0,0.1,0.2,0.4,66,0.0036,71.8,153,0.0097,69.7,1253,0.0907,59.9
7922,11/27/2022 03:00:00,424031,4,580,E,ML,0.395,359,100,1363,0.0351,61.5,0,0,0,0,0.2,0.4,65,0.0035,71.9,153,0.0103,69.1,1145,0.0915,59.6
7923,11/27/2022 04:00:00,424031,4,580,E,ML,0.395,359,100,1494,0.0352,68,0,0,0,0,0,0.1,107,0.0058,71.9,188,0.0118,69.5,1199,0.0878,67.3
7924,11/27/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,1335,0.0393,70.9,0,0,0,0,0,0,165,0.0086,71.9,235,0.0145,69.5,935,0.0948,71.1
7925,11/27/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,1379,0.0398,68.9,0,0,0,0,0,0,295,0.016,71,358,0.0218,69.3,726,0.0816,67.7
7926,11/27/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,,0.0245,66.1,0,0,0,0.1,0.2,0.3,334,0.0174,71.8,427,0.0255,69.6,200,0.0307,49.3
